Row,FCM1,FCM5,FCM10,FCM30,PFNPEC,PFNP,SP500,SPSPF
25-Aug-2017,1.23,1.77,2.17,2.75,0,1.155,2443.05,410.64
28-Aug-2017,1.24,1.74,2.16,2.76,0,1.155,2444.24,408.67
29-Aug-2017,1.23,1.7,2.13,2.74,0,1.155,2446.3,406.76
30-Aug-2017,1.23,1.72,2.15,2.75,0,1.155,2457.59,408.48
31-Aug-2017,1.23,1.7,2.12,2.73,0,1.155,2471.65,408.45
01-Sep-2017,1.24,1.73,2.16,2.77,0,1.155,2476.55,410.24
04-Sep-2017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Sep-2017,1.23,1.65,2.07,2.69,0,1.155,2457.85,401.21
06-Sep-2017,1.24,1.69,2.1,2.72,0,1.155,2465.54,402.19
07-Sep-2017,1.21,1.63,2.05,2.66,0,1.155,2465.1,395.54
08-Sep-2017,1.22,1.64,2.06,2.67,0,1.155,2461.43,398.58
11-Sep-2017,1.24,1.71,2.14,2.75,0,1.155,2488.11,405.5
12-Sep-2017,1.27,1.75,2.17,2.78,0,1.155,2496.48,410.41
13-Sep-2017,1.27,1.78,2.2,2.79,0,1.15,2498.37,411.29
14-Sep-2017,1.28,1.79,2.2,2.77,0,1.15,2495.62,409.86
15-Sep-2017,1.3,1.81,2.2,2.77,0,1.155,2500.23,411.81
18-Sep-2017,1.3,1.83,2.23,2.8,0,1.155,2503.87,415.99
19-Sep-2017,1.31,1.84,2.24,2.81,0,1.155,2506.65,419.31
20-Sep-2017,1.32,1.89,2.28,2.82,0,1.155,2508.24,421.91
21-Sep-2017,1.31,1.89,2.27,2.8,0,1.16,2500.6,422.74
22-Sep-2017,1.3,1.88,2.26,2.8,0,1.16,2502.22,422.7
25-Sep-2017,1.3,1.85,2.22,2.76,0,1.155,2496.66,422.05
26-Sep-2017,1.31,1.87,2.24,2.78,0,1.155,2496.84,421.66
27-Sep-2017,1.33,1.91,2.31,2.86,0,1.155,2507.04,427.14
28-Sep-2017,1.31,1.89,2.31,2.87,0,1.155,2510.06,427.66
29-Sep-2017,1.31,1.92,2.33,2.86,0,1.16,2519.36,429.08
02-Oct-2017,1.31,1.94,2.34,2.87,0,1.16,2529.12,432.89
03-Oct-2017,1.32,1.92,2.33,2.87,0,1.155,2534.58,434.19
04-Oct-2017,1.33,1.92,2.33,2.87,0,1.155,2537.74,432.79
05-Oct-2017,1.35,1.94,2.35,2.89,0,1.155,2552.07,437.06
06-Oct-2017,1.35,1.97,2.37,2.91,0,1.155,2549.33,437.25
09-Oct-2017,NaN,NaN,NaN,NaN,0,1.155,2544.73,435.62
10-Oct-2017,1.42,1.95,2.35,2.88,0,1.155,2550.64,437.42
11-Oct-2017,1.4,1.95,2.35,2.88,0,1.155,2555.24,436.81
12-Oct-2017,1.41,1.95,2.33,2.86,0,1.155,2550.93,433.67
13-Oct-2017,1.39,1.91,2.28,2.81,0,1.155,2553.17,433.5
16-Oct-2017,1.42,1.95,2.3,2.82,0,1.155,2557.64,436.29
17-Oct-2017,1.41,1.97,2.3,2.8,0,1.155,2559.36,433.88
18-Oct-2017,1.42,1.99,2.34,2.85,0,1.155,2561.26,436.32
19-Oct-2017,1.41,1.98,2.33,2.83,0,1.16,2562.1,436.96
20-Oct-2017,1.43,2.03,2.39,2.89,0,1.16,2575.21,442.05
23-Oct-2017,1.42,2.01,2.38,2.89,0,1.16,2564.98,441.43
24-Oct-2017,1.43,2.05,2.42,2.92,0,1.16,2569.13,444.71
25-Oct-2017,1.43,2.06,2.44,2.95,0,1.16,2557.15,442.52
26-Oct-2017,1.43,2.07,2.46,2.96,0,1.16,2560.4,444.97
27-Oct-2017,1.42,2.03,2.42,2.93,0,1.16,2581.07,444.53
30-Oct-2017,1.42,2,2.37,2.88,0,1.1575,2572.83,442.41
31-Oct-2017,1.43,2.01,2.38,2.88,0,1.1575,2575.26,441.16
01-Nov-2017,1.46,2.01,2.37,2.85,0.01,1.1575,2579.36,442.19
02-Nov-2017,1.46,2,2.35,2.83,0.12,1.275,2579.85,445.99
03-Nov-2017,1.49,1.99,2.34,2.82,0.13,1.28,2587.84,444.05
06-Nov-2017,1.5,1.99,2.32,2.8,0.13,1.28,2591.13,443.46
07-Nov-2017,1.49,1.99,2.32,2.77,0.13,1.285,2590.64,437.58
08-Nov-2017,1.53,2.01,2.32,2.79,0.13,1.285,2594.38,434.95
09-Nov-2017,1.53,2.01,2.33,2.81,0.13,1.285,2584.62,433.45
10-Nov-2017,1.54,2.06,2.4,2.88,0.13,1.285,2582.3,432.27
13-Nov-2017,1.55,2.08,2.4,2.87,0.13,1.285,2584.84,433.05
14-Nov-2017,1.55,2.06,2.38,2.84,0.13,1.285,2578.87,432.79
15-Nov-2017,1.55,2.04,2.33,2.77,0.13,1.285,2564.62,433.61
16-Nov-2017,1.59,2.07,2.37,2.81,0.13,1.285,2585.64,433.94
17-Nov-2017,1.6,2.06,2.35,2.78,0.14,1.29,2578.85,433.36
20-Nov-2017,1.62,2.09,2.37,2.78,0.14,1.29,2582.14,435.49
21-Nov-2017,1.62,2.11,2.36,2.76,0.14,1.29,2599.03,436.59
22-Nov-2017,1.61,2.05,2.32,2.75,0.14,1.29,2597.08,434.86
23-Nov-2017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Nov-2017,1.61,2.07,2.34,2.76,0.14,1.29,2602.42,434.19
27-Nov-2017,1.62,2.06,2.32,2.76,0.14,1.29,2601.42,434.02
28-Nov-2017,1.61,2.07,2.34,2.77,0.14,1.29,2627.04,445.21
29-Nov-2017,1.61,2.09,2.37,2.81,0.14,1.29,2626.07,453.1
30-Nov-2017,1.62,2.14,2.42,2.83,0.14,1.2925,2647.58,455.61
01-Dec-2017,1.62,2.13,2.37,2.76,0.14,1.29,2642.22,456.61
04-Dec-2017,1.66,2.15,2.37,2.77,0.14,1.29,2639.44,463.71
05-Dec-2017,1.64,2.15,2.36,2.73,0.14,1.2925,2629.57,461.01
06-Dec-2017,1.68,2.11,2.33,2.71,0.14,1.2925,2629.27,459.45
07-Dec-2017,1.67,2.14,2.37,2.76,0.14,1.2925,2636.98,460.76
08-Dec-2017,1.65,2.14,2.38,2.77,0.14,1.2925,2651.5,463.46
11-Dec-2017,1.69,2.16,2.39,2.77,0.14,1.2925,2659.99,462.36
12-Dec-2017,1.7,2.18,2.4,2.79,0.13,1.2925,2664.11,467.09
13-Dec-2017,1.68,2.12,2.36,2.74,0.13,1.295,2662.85,461.17
14-Dec-2017,1.7,2.14,2.35,2.71,0,1.41,2652.01,458.07
15-Dec-2017,1.71,2.16,2.35,2.68,0,1.405,2675.81,462.84
18-Dec-2017,1.7,2.17,2.39,2.74,-0.01,1.405,2690.16,466.66
19-Dec-2017,1.71,2.23,2.46,2.82,-0.01,1.41,2681.47,464.78
20-Dec-2017,1.72,2.24,2.49,2.88,-0.01,1.41,2679.25,463.64
21-Dec-2017,1.73,2.26,2.48,2.84,-0.01,1.41,2684.57,467.57
22-Dec-2017,1.73,2.26,2.48,2.83,-0.01,1.41,2683.34,466.56
25-Dec-2017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Dec-2017,1.75,2.25,2.47,2.82,-0.01,1.41,2680.5,465
27-Dec-2017,1.75,2.22,2.42,2.75,-0.01,1.41,2682.62,465.3
28-Dec-2017,1.76,2.23,2.43,2.75,-0.01,1.41,2687.54,467.19
29-Dec-2017,1.76,2.2,2.4,2.74,-0.01,1.41,2673.61,463.94
01-Jan-2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Jan-2018,1.83,2.25,2.46,2.81,-0.01,1.41,2695.81,463.66
03-Jan-2018,1.81,2.25,2.44,2.78,-0.01,1.41,2713.06,466.14
04-Jan-2018,1.82,2.27,2.46,2.79,0,1.415,2723.99,470.51
05-Jan-2018,1.8,2.29,2.47,2.81,0,1.415,2743.15,471.92
08-Jan-2018,1.79,2.29,2.49,2.81,0,1.415,2747.71,471.33
09-Jan-2018,1.78,2.33,2.55,2.88,0,1.415,2751.29,474.69
10-Jan-2018,1.78,2.32,2.55,2.88,0,1.415,2748.23,478.72
11-Jan-2018,1.77,2.32,2.54,2.91,0,1.415,2767.56,480.97
12-Jan-2018,1.78,2.35,2.55,2.85,0,1.42,2786.24,485.49
15-Jan-2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Jan-2018,1.79,2.36,2.54,2.83,0,1.42,2776.42,483.9
17-Jan-2018,1.79,2.39,2.57,2.84,0,1.42,2802.56,487.94
18-Jan-2018,1.79,2.43,2.62,2.9,0,1.42,2798.03,487.24
19-Jan-2018,1.79,2.45,2.64,2.91,0,1.42,2810.3,490.56
22-Jan-2018,1.79,2.46,2.66,2.93,0,1.42,2832.97,494.62
23-Jan-2018,1.78,2.43,2.63,2.9,0,1.42,2839.13,494.83
24-Jan-2018,1.79,2.43,2.65,2.93,0,1.42,2837.54,498.19
25-Jan-2018,1.8,2.41,2.63,2.89,0.01,1.425,2839.25,497.25
26-Jan-2018,1.8,2.47,2.66,2.91,0.01,1.425,2872.87,501.29
29-Jan-2018,1.8,2.49,2.7,2.94,0.01,1.425,2853.53,498.99
30-Jan-2018,1.88,2.51,2.73,2.98,0.01,1.425,2822.43,492.91
31-Jan-2018,1.9,2.52,2.72,2.95,-0.01,1.42,2823.81,493.45
01-Feb-2018,1.89,2.56,2.78,3.01,0.23,1.645,2821.98,498.36
02-Feb-2018,1.88,2.58,2.84,3.08,0.23,1.64,2762.13,487.21
05-Feb-2018,1.85,2.5,2.77,3.04,0.21,1.62,2648.94,462.92
06-Feb-2018,1.87,2.52,2.79,3.06,0.2,1.615,2695.14,470.77
07-Feb-2018,1.91,2.57,2.84,3.12,0.22,1.63,2681.66,471.56
08-Feb-2018,1.91,2.57,2.85,3.14,0.22,1.63,2581,450.3
09-Feb-2018,1.89,2.52,2.83,3.14,0.21,1.62,2619.55,458.95
12-Feb-2018,1.93,2.56,2.86,3.14,0.22,1.635,2656,465.27
13-Feb-2018,1.95,2.54,2.83,3.11,0.22,1.635,2662.94,467.34
14-Feb-2018,1.98,2.65,2.91,3.18,0.24,1.65,2698.63,478.18
15-Feb-2018,1.99,2.65,2.9,3.15,0.24,1.65,2731.2,481.14
16-Feb-2018,2,2.63,2.87,3.13,0.24,1.655,2732.22,480.61
19-Feb-2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Feb-2018,2.01,2.65,2.88,3.15,0.24,1.655,2716.26,479.5
21-Feb-2018,2.03,2.69,2.94,3.22,0.24,1.655,2701.33,479.2
22-Feb-2018,2.02,2.66,2.92,3.21,0.24,1.655,2703.96,475.46
23-Feb-2018,2.02,2.62,2.88,3.16,0.24,1.655,2747.3,482.42
26-Feb-2018,2.03,2.6,2.86,3.15,0.24,1.655,2779.6,489.69
27-Feb-2018,2.08,2.67,2.9,3.17,0.25,1.66,2744.28,485.11
28-Feb-2018,2.07,2.65,2.87,3.13,0.23,1.66,2713.83,478.88
01-Mar-2018,2.05,2.58,2.81,3.09,0.24,1.65,2677.67,470.02
02-Mar-2018,2.06,2.63,2.86,3.14,0.24,1.65,2691.25,471.44
05-Mar-2018,2.06,2.65,2.88,3.16,0.24,1.655,2720.94,477.89
06-Mar-2018,2.06,2.65,2.88,3.14,0.25,1.66,2728.12,479.75
07-Mar-2018,2.05,2.65,2.89,3.15,0.25,1.66,2726.8,478.92
08-Mar-2018,2.05,2.63,2.86,3.13,0.25,1.66,2738.97,480.22
09-Mar-2018,2.03,2.65,2.9,3.16,0.25,1.66,2786.57,492.13
12-Mar-2018,2.05,2.64,2.87,3.13,0.25,1.66,2783.02,490.17
13-Mar-2018,2.03,2.62,2.84,3.1,0.25,1.66,2765.31,484.81
14-Mar-2018,2.05,2.61,2.81,3.05,0.25,1.665,2749.48,478.99
15-Mar-2018,2.07,2.62,2.82,3.05,0.25,1.67,2747.33,479.41
16-Mar-2018,2.08,2.65,2.85,3.08,0.25,1.67,2752.01,480.3
19-Mar-2018,2.08,2.65,2.85,3.09,0.25,1.67,2712.92,476.2
20-Mar-2018,2.08,2.69,2.89,3.12,0.24,1.675,2716.94,477.18
21-Mar-2018,2.06,2.69,2.89,3.12,0.25,1.68,2711.93,477.01
22-Mar-2018,2.05,2.63,2.83,3.06,0.01,1.69,2643.69,459.37
23-Mar-2018,2.04,2.61,2.82,3.06,0.01,1.685,2588.26,445.64
26-Mar-2018,2.06,2.64,2.85,3.08,0.01,1.685,2658.55,460.1
27-Mar-2018,2.1,2.58,2.78,3.03,0.01,1.685,2612.62,450.99
28-Mar-2018,2.12,2.59,2.77,3.01,0.01,1.685,2605,451.72
29-Mar-2018,2.09,2.56,2.74,2.97,0.01,1.685,2640.87,457.53
30-Mar-2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Apr-2018,2.08,2.55,2.73,2.97,0,1.68,2581.88,447.8
03-Apr-2018,2.09,2.6,2.79,3.02,0,1.685,2614.45,454
04-Apr-2018,2.07,2.61,2.79,3.03,0,1.69,2644.69,459.01
05-Apr-2018,2.07,2.64,2.83,3.07,0,1.69,2662.84,462.18
06-Apr-2018,2.06,2.58,2.77,3.01,0,1.685,2604.47,450.91
09-Apr-2018,2.08,2.6,2.78,3.02,0,1.69,2613.16,453.19
10-Apr-2018,2.09,2.62,2.8,3.02,0,1.69,2656.87,460.25
11-Apr-2018,2.09,2.62,2.79,2.99,0.01,1.695,2642.19,454.47
12-Apr-2018,2.11,2.67,2.83,3.05,0,1.69,2663.99,462.76
13-Apr-2018,2.12,2.67,2.82,3.03,0,1.69,2656.3,455.57
16-Apr-2018,2.12,2.69,2.83,3.03,0,1.69,2677.84,457.72
17-Apr-2018,2.16,2.68,2.82,3,0,1.69,2706.39,457.38
18-Apr-2018,2.17,2.73,2.87,3.06,0.01,1.695,2708.64,455.69
19-Apr-2018,2.21,2.77,2.92,3.11,0.01,1.695,2693.13,462.64
20-Apr-2018,2.22,2.8,2.96,3.14,0,1.695,2670.14,462.86
23-Apr-2018,2.25,2.83,2.98,3.15,0,1.7,2670.29,462.36
24-Apr-2018,2.25,2.83,3,3.18,0,1.7,2634.56,459.21
25-Apr-2018,2.26,2.84,3.03,3.21,0.01,1.705,2639.4,458.92
26-Apr-2018,2.25,2.82,3,3.18,0.01,1.705,2666.94,459.1
27-Apr-2018,2.24,2.8,2.96,3.13,0.01,1.705,2669.91,459.78
30-Apr-2018,2.24,2.79,2.95,3.11,0.02,1.7075,2648.05,455.35
01-May-2018,2.26,2.82,2.97,3.13,0.01,1.705,2654.8,455.74
02-May-2018,2.24,2.8,2.97,3.14,0.01,1.705,2635.67,450.3
03-May-2018,2.24,2.78,2.94,3.12,0.13,1.83,2629.73,446.46
04-May-2018,2.24,2.78,2.95,3.12,0.14,1.835,2663.42,452.01
07-May-2018,2.25,2.78,2.95,3.12,0.14,1.835,2672.63,455.09
08-May-2018,2.26,2.81,2.97,3.13,0.14,1.84,2671.92,458.15
09-May-2018,2.27,2.84,3,3.16,0.14,1.84,2697.79,465.01
10-May-2018,2.27,2.83,2.97,3.12,0.14,1.84,2723.07,468.64
11-May-2018,2.28,2.84,2.97,3.1,0.14,1.84,2727.72,468.28
14-May-2018,2.28,2.85,3,3.13,0.14,1.84,2730.13,468
15-May-2018,2.31,2.92,3.08,3.2,0.15,1.845,2711.45,467.26
16-May-2018,2.32,2.94,3.09,3.21,0.15,1.845,2722.46,467.72
17-May-2018,2.32,2.94,3.11,3.25,0.15,1.845,2720.13,467.35
18-May-2018,2.32,2.9,3.06,3.2,0.14,1.84,2712.97,463.09
21-May-2018,2.35,2.9,3.06,3.2,0.15,1.845,2733.01,466.52
22-May-2018,2.34,2.9,3.06,3.21,0.15,1.845,2724.44,469.29
23-May-2018,2.29,2.83,3.01,3.17,0.13,1.825,2733.29,466.48
24-May-2018,2.28,2.82,2.98,3.13,0.13,1.825,2727.76,463.17
25-May-2018,2.27,2.76,2.93,3.09,0.13,1.825,2721.33,461.21
28-May-2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-May-2018,2.17,2.58,2.77,2.96,0.1,1.8025,2689.86,445.67
30-May-2018,2.23,2.67,2.84,3.01,0.12,1.815,2724.01,454.32
31-May-2018,2.23,2.68,2.83,3,0.12,1.8175,2705.27,450.24
01-Jun-2018,2.28,2.74,2.89,3.04,0.12,1.8225,2734.62,455.23
04-Jun-2018,2.3,2.78,2.94,3.08,0.13,1.8275,2746.87,456.53
05-Jun-2018,2.32,2.76,2.92,3.07,0.13,1.825,2748.8,454.6
06-Jun-2018,2.32,2.81,2.97,3.13,0.12,1.8225,2772.35,462.98
07-Jun-2018,2.31,2.77,2.93,3.08,0.12,1.8225,2770.37,463.97
08-Jun-2018,2.3,2.77,2.93,3.08,0.12,1.82,2779.03,465.17
11-Jun-2018,2.32,2.8,2.96,3.1,0.12,1.8225,2782,463.87
12-Jun-2018,2.31,2.81,2.96,3.09,0.12,1.8225,2786.85,462.33
13-Jun-2018,2.35,2.85,2.98,3.1,0.12,1.82,2775.63,460.8
14-Jun-2018,2.35,2.81,2.94,3.05,0.02,1.92,2782.49,456.5
15-Jun-2018,2.35,2.81,2.93,3.05,0.02,1.915,2779.66,456.35
18-Jun-2018,2.35,2.8,2.92,3.05,0.02,1.915,2773.75,456.02
19-Jun-2018,2.34,2.77,2.89,3.02,0.01,1.915,2762.59,454.49
20-Jun-2018,2.36,2.8,2.93,3.06,0.01,1.93,2767.32,453.08
21-Jun-2018,2.34,2.77,2.9,3.04,0.02,1.935,2749.76,452.23
22-Jun-2018,2.33,2.77,2.9,3.04,0.02,1.935,2754.88,449.85
25-Jun-2018,2.34,2.75,2.87,3.02,0.01,1.93,2717.07,445.2
26-Jun-2018,2.33,2.75,2.88,3.03,0.01,1.925,2723.06,443.56
27-Jun-2018,2.33,2.71,2.83,2.97,0.02,1.93,2699.63,437.95
28-Jun-2018,2.33,2.73,2.84,2.97,0.02,1.93,2716.31,441.71
29-Jun-2018,2.33,2.73,2.85,2.98,0.02,1.925,2718.37,441.15
02-Jul-2018,2.34,2.75,2.87,2.99,0.02,1.925,2726.71,444.07
03-Jul-2018,2.33,2.72,2.83,2.96,0.02,1.925,2713.22,439.39
04-Jul-2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Jul-2018,2.32,2.74,2.84,2.95,0.02,1.925,2736.61,440.41
06-Jul-2018,2.34,2.71,2.82,2.94,0.01,1.92,2759.82,442.61
09-Jul-2018,2.34,2.75,2.86,2.96,0.01,1.915,2784.17,452.89
10-Jul-2018,2.36,2.77,2.87,2.97,0.01,1.915,2793.84,451.21
11-Jul-2018,2.36,2.74,2.85,2.95,0.01,1.915,2774.02,448.87
12-Jul-2018,2.39,2.75,2.85,2.95,0.01,1.915,2798.29,449.73
13-Jul-2018,2.37,2.73,2.83,2.94,0.01,1.915,2801.31,447.65
16-Jul-2018,2.39,2.75,2.85,2.96,0.01,1.92,2798.43,455.69
17-Jul-2018,2.39,2.76,2.86,2.97,0.02,1.925,2809.55,456.39
18-Jul-2018,2.43,2.77,2.88,2.99,0.02,1.925,2815.62,463.37
19-Jul-2018,2.4,2.74,2.84,2.96,0.02,1.925,2804.49,456.69
20-Jul-2018,2.41,2.77,2.89,3.03,0.01,1.92,2801.83,457.59
23-Jul-2018,2.42,2.83,2.96,3.1,0.01,1.92,2806.98,463.64
24-Jul-2018,2.42,2.83,2.95,3.08,0.01,1.92,2820.4,465.17
25-Jul-2018,2.42,2.82,2.94,3.06,0.01,1.92,2846.07,466.36
26-Jul-2018,2.41,2.86,2.98,3.1,0.01,1.92,2837.44,465.79
27-Jul-2018,2.43,2.84,2.96,3.09,0.01,1.92,2818.82,466.93
30-Jul-2018,2.43,2.85,2.98,3.11,0.01,1.92,2802.6,467.04
31-Jul-2018,2.44,2.85,2.96,3.08,0.01,1.92,2816.29,463.85
01-Aug-2018,2.45,2.87,3,3.13,0.01,1.9175,2813.36,463.83
02-Aug-2018,2.45,2.85,2.98,3.12,0.23,2.14,2827.22,464.02
03-Aug-2018,2.43,2.82,2.95,3.09,0.23,2.14,2840.35,466.49
06-Aug-2018,2.44,2.8,2.94,3.08,0.23,2.14,2850.4,468.48
07-Aug-2018,2.45,2.84,2.98,3.12,0.24,2.145,2858.45,470.75
08-Aug-2018,2.44,2.83,2.96,3.12,0.24,2.145,2857.7,471.96
09-Aug-2018,2.44,2.8,2.93,3.08,0.24,2.145,2853.58,469.3
10-Aug-2018,2.42,2.75,2.87,3.03,0.22,2.135,2833.28,463.85
13-Aug-2018,2.42,2.75,2.88,3.05,0.23,2.14,2821.93,459.14
14-Aug-2018,2.44,2.77,2.89,3.06,0.24,2.145,2839.96,463.08
15-Aug-2018,2.45,2.73,2.86,3.03,0.24,2.145,2818.37,459.95
16-Aug-2018,2.45,2.75,2.87,3.03,0.23,2.15,2840.69,465.69
17-Aug-2018,2.44,2.75,2.87,3.03,0.23,2.145,2850.13,466.68
20-Aug-2018,2.43,2.7,2.82,2.99,0.22,2.14,2857.05,468.32
21-Aug-2018,2.45,2.73,2.85,3,0.23,2.145,2862.96,470.06
22-Aug-2018,2.43,2.7,2.82,2.99,0.23,2.15,2861.82,468.82
23-Aug-2018,2.43,2.72,2.82,2.97,0.23,2.155,2856.98,466.41
24-Aug-2018,2.44,2.72,2.82,2.97,0.23,2.155,2874.69,467.79
27-Aug-2018,2.47,2.74,2.85,3,0.24,2.16,2896.74,474.04
28-Aug-2018,2.47,2.77,2.88,3.03,0.24,2.16,2897.52,473.55
29-Aug-2018,2.48,2.78,2.89,3.02,0.24,2.16,2914.04,473.44
30-Aug-2018,2.47,2.75,2.86,3,0.23,2.155,2901.13,469.72
31-Aug-2018,2.46,2.74,2.86,3.02,0.24,2.155,2901.52,469.32
03-Sep-2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Sep-2018,2.49,2.78,2.9,3.07,0.23,2.155,2896.72,471.81
05-Sep-2018,2.49,2.77,2.9,3.08,0.24,2.16,2888.6,471.96
06-Sep-2018,2.5,2.76,2.88,3.06,0.24,2.16,2878.05,469.17
07-Sep-2018,2.53,2.82,2.94,3.11,0.24,2.16,2871.68,468.63
10-Sep-2018,2.54,2.83,2.94,3.09,0.24,2.16,2877.13,468.26
11-Sep-2018,2.55,2.87,2.98,3.13,0.24,2.16,2887.89,468.8
12-Sep-2018,2.56,2.87,2.97,3.11,0.25,2.165,2888.92,464.61
13-Sep-2018,2.55,2.87,2.97,3.11,0.25,2.165,2904.18,463.92
14-Sep-2018,2.56,2.9,2.99,3.13,0.25,2.165,2904.98,466.98
17-Sep-2018,2.57,2.89,2.99,3.13,0.25,2.165,2888.8,465.32
18-Sep-2018,2.58,2.94,3.05,3.2,0.25,2.17,2904.31,467.25
19-Sep-2018,2.58,2.96,3.08,3.23,0.25,2.175,2907.95,475.47
20-Sep-2018,2.58,2.96,3.07,3.21,0.25,2.17,2930.75,479.29
21-Sep-2018,2.58,2.95,3.07,3.2,0.25,2.17,2929.67,477.54
24-Sep-2018,2.6,2.96,3.08,3.21,0.24,2.17,2919.37,472.47
25-Sep-2018,2.59,2.99,3.1,3.23,0.24,2.175,2915.56,470.66
26-Sep-2018,2.58,2.96,3.06,3.19,0.24,2.175,2905.97,464.66
27-Sep-2018,2.58,2.96,3.06,3.19,0,2.18,2914,463.09
28-Sep-2018,2.59,2.94,3.05,3.19,0,2.185,2913.98,458.18
01-Oct-2018,2.6,2.96,3.09,3.24,0,2.185,2924.59,459.77
02-Oct-2018,2.61,2.94,3.05,3.2,0.01,2.19,2923.43,459.98
03-Oct-2018,2.62,3.02,3.15,3.3,0.01,2.19,2925.51,463.73
04-Oct-2018,2.63,3.05,3.19,3.35,0.01,2.19,2901.61,467.01
05-Oct-2018,2.64,3.07,3.23,3.4,0.01,2.195,2885.57,465.07
08-Oct-2018,NaN,NaN,NaN,NaN,0.01,2.19,2884.43,467.76
09-Oct-2018,2.65,3.05,3.21,3.37,0.01,2.19,2880.34,466.15
10-Oct-2018,2.67,3.05,3.22,3.39,0.01,2.19,2785.68,451.98
11-Oct-2018,2.66,3,3.14,3.32,0.01,2.19,2728.37,438.73
12-Oct-2018,2.66,3,3.15,3.32,0.01,2.19,2767.13,439.16
15-Oct-2018,2.67,3.01,3.16,3.34,0.01,2.19,2750.79,436.93
16-Oct-2018,2.66,3.02,3.16,3.32,0,2.185,2809.92,443.91
17-Oct-2018,2.66,3.04,3.19,3.35,0,2.19,2809.21,447.95
18-Oct-2018,2.67,3.03,3.17,3.36,0.01,2.2,2768.78,440.99
19-Oct-2018,2.67,3.05,3.2,3.38,0.01,2.2,2767.78,442.52
22-Oct-2018,2.68,3.05,3.2,3.38,0.01,2.2,2755.88,433.41
23-Oct-2018,2.67,3.01,3.17,3.37,0,2.2,2740.69,429.82
24-Oct-2018,2.64,2.94,3.1,3.33,0,2.205,2656.1,418.25
25-Oct-2018,2.66,2.98,3.14,3.35,0,2.2,2705.57,425.1
26-Oct-2018,2.63,2.91,3.08,3.32,0,2.2,2658.69,419.35
29-Oct-2018,2.64,2.91,3.08,3.33,0,2.2,2641.25,422.94
30-Oct-2018,2.66,2.94,3.12,3.36,0,2.2,2682.63,429.71
31-Oct-2018,2.69,2.98,3.15,3.39,0,2.2,2711.74,435.85
01-Nov-2018,2.67,2.96,3.14,3.38,0,2.2025,2740.37,437.83
02-Nov-2018,2.7,3.04,3.22,3.46,0.01,2.2025,2723.06,437.89
05-Nov-2018,2.71,3.03,3.2,3.43,0,2.2,2738.31,444.04
06-Nov-2018,2.72,3.05,3.22,3.43,0,2.2025,2755.45,446.26
07-Nov-2018,2.74,3.07,3.22,3.43,0,2.2025,2813.89,452.25
08-Nov-2018,2.74,3.09,3.24,3.43,0,2.205,2806.83,453.69
09-Nov-2018,2.73,3.05,3.19,3.4,0.21,2.4,2781.01,449.32
12-Nov-2018,NaN,NaN,NaN,NaN,0.21,2.4,2726.22,440.36
13-Nov-2018,2.72,2.99,3.14,3.36,0.19,2.395,2722.18,442.96
14-Nov-2018,2.71,2.95,3.12,3.35,0.18,2.385,2701.58,436.87
15-Nov-2018,2.7,2.94,3.11,3.36,0.18,2.385,2730.2,443.17
16-Nov-2018,2.68,2.9,3.08,3.33,0.18,2.38,2736.27,443.61
19-Nov-2018,2.66,2.87,3.06,3.32,0.17,2.37,2690.73,443.46
20-Nov-2018,2.67,2.88,3.06,3.31,0.18,2.385,2641.89,434.19
21-Nov-2018,2.67,2.89,3.06,3.31,0.19,2.395,2649.93,434.47
22-Nov-2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Nov-2018,2.67,2.88,3.05,3.31,0.19,2.39,2632.56,430.5
26-Nov-2018,2.7,2.9,3.07,3.32,0.2,2.4,2673.45,439.53
27-Nov-2018,2.7,2.89,3.06,3.32,0.2,2.4,2682.17,439.83
28-Nov-2018,2.69,2.87,3.06,3.34,0.2,2.405,2743.79,447.82
29-Nov-2018,2.69,2.85,3.03,3.33,0.2,2.4,2737.76,444.15
30-Nov-2018,2.7,2.84,3.01,3.3,0.19,2.395,2760.17,447.08
03-Dec-2018,2.72,2.83,2.98,3.27,0.21,2.4,2790.37,449.2
04-Dec-2018,2.71,2.79,2.91,3.16,0.19,2.39,2700.06,429.42
05-Dec-2018,NaN,NaN,NaN,NaN,0.19,2.39,NaN,NaN
06-Dec-2018,2.7,2.75,2.87,3.14,0.17,2.375,2695.95,423.23
07-Dec-2018,2.68,2.7,2.85,3.14,0.19,2.375,2633.08,415.43
10-Dec-2018,2.69,2.71,2.85,3.13,0.17,2.375,2637.72,409.63
11-Dec-2018,2.7,2.75,2.89,3.13,0.19,2.38,2636.78,405.46
